TaxID,ScientificName,Species,Subspecies,CheckpointName
1980904,Metafruticicola_noverca,Metafruticicola noverca,,checkpoints6
198115,Alouatta_macconnelli,Alouatta macconnelli,,checkpoints1
1981332,Dasycercus_blythi,Dasycercus blythi,,checkpoints1
1981583,Fimbriosthenelais_zetlandica,Fimbriosthenelais zetlandica,,checkpoints6
1981605,Cystobasidiomycetes_sp.,Cystobasidiomycetes sp.,,checkpoints7
198185,Tropheus_sp._'Kirschfleck',Tropheus sp. 'Kirschfleck',,checkpoints2
1982067,Danio_jaintianensis,Danio jaintianensis,,checkpoints2
1982068,Trematocara_zebra,Trematocara zebra,,checkpoints2
198213,Rhynchospora_tenuis,Rhynchospora tenuis,,checkpoints8
198232,Palinurus_elephas,Palinurus elephas,,checkpoints5
198233,Palinurus_delagoae,Palinurus delagoae,,checkpoints5
198234,Palinurus_gilchristi,Palinurus gilchristi,,checkpoints5
198258,Camisia_spinifer,Camisia spinifer,,checkpoints5
198262,Chamobates_voigtsi,Chamobates voigtsi,,checkpoints5
198282,Eupelops_torulosus,Eupelops torulosus,,checkpoints5
198285,Liacarus_coracinus,Liacarus coracinus,,checkpoints5
198291,Nanhermannia_nana,Nanhermannia nana,,checkpoints5
198293,Nothrus_palustris,Nothrus palustris,,checkpoints5
198303,Tectocepheus_sarekensis,Tectocepheus sarekensis,,checkpoints5
1983282,Holacanthella_duospinosa,Holacanthella duospinosa,,checkpoints5
1983339,Pachypeltis_micranthus,Pachypeltis micranthus,,checkpoints5
1983395,Mobula_birostris,Mobula birostris,,checkpoints4
1983619,Phlyctis_boliviensis,Phlyctis boliviensis,,checkpoints7
198412,Octonoba_sinensis,Octonoba sinensis,,checkpoints5
198433,Liriomyza_trifolii,Liriomyza trifolii,,checkpoints5
1985288,Cebus_unicolor,Cebus unicolor,,checkpoints1
198562,Begonia_masoniana,Begonia masoniana,,checkpoints8
1985974,Vachellia_pachyceras,Vachellia pachyceras,,checkpoints8
198605,Diplostomum_indistinctum,Diplostomum indistinctum,,checkpoints6
1986054,Gobiesox_punctulatus,Gobiesox punctulatus,,checkpoints2
198606,Diplostomum_huronense,Diplostomum huronense,,checkpoints6
1986077,Phyllopsora_corallina,Phyllopsora corallina,,checkpoints7
1986089,Cyanodermella_asteris,Cyanodermella asteris,,checkpoints7
1986327,Lepra_amara,Lepra amara,,checkpoints7
198635,Eristalis_tenax,Eristalis tenax,,checkpoints5
198700,Orgyia_recens,Orgyia recens,,checkpoints5
1987134,Junonia_vestina_vestina,Junonia vestina,Junonia vestina vestina,checkpoints5
198717,Hirtodrosophila_histrioides,Hirtodrosophila histrioides,,checkpoints5
198718,Drosophila_histrio,Drosophila histrio,,checkpoints5
198719,Drosophila_innubila,Drosophila innubila,,checkpoints5
198723,Drosophila_suboccidentalis,Drosophila suboccidentalis,,checkpoints5
198725,Drosophila_subquinaria,Drosophila subquinaria,,checkpoints5
198730,Talaromyces_verruculosus,Talaromyces verruculosus,,checkpoints7
1987369,Saccharomyces_jurei,Saccharomyces jurei,,checkpoints7
1987526,Cyprinodon_brontotheroides,Cyprinodon brontotheroides,,checkpoints2
1987568,Pecoramyces_ruminantium,Pecoramyces ruminantium,,checkpoints7
1988022,Bryoerythrophyllum_caledonicum,Bryoerythrophyllum caledonicum,,checkpoints8
198806,Calidris_pugnax,Calidris pugnax,,checkpoints3
198826,Iris_sibirica,Iris sibirica,,checkpoints8
198938,Artemisiospiza_belli,Artemisiospiza belli,,checkpoints3
198940,Calcarius_ornatus,Calcarius ornatus,,checkpoints3
199041,Phyllonorycter_hilarella,Phyllonorycter hilarella,,checkpoints5
199053,Phyllonorycter_messaniella,Phyllonorycter messaniella,,checkpoints5
199064,Phyllonorycter_quercifoliella,Phyllonorycter quercifoliella,,checkpoints5
199068,Phyllonorycter_sagitella,Phyllonorycter sagitella,,checkpoints5
199086,Phyllonorycter_ulicicolella,Phyllonorycter ulicicolella,,checkpoints5
199168,Corema_album,Corema album,,checkpoints8
199306,Coccidioides_posadasii,Coccidioides posadasii,,checkpoints7
199339,Papiliotrema_nemorosa,Papiliotrema nemorosa,,checkpoints7
199623,Alpinia_officinarum,Alpinia officinarum,,checkpoints8
199627,Wurfbainia_villosa,Wurfbainia villosa,,checkpoints8
199890,Anopheles_epiroticus,Anopheles epiroticus,,checkpoints5
199937,Andricus_quercusramuli,Andricus quercusramuli,,checkpoints5
200001,Begonia_fuchsioides,Begonia fuchsioides,,checkpoints8
200023,Begonia_loranthoides,Begonia loranthoides,,checkpoints8
200191,Sinotaia_quadrata,Sinotaia quadrata,,checkpoints6
200316,Nicotiana_obtusifolia,Nicotiana obtusifolia,,checkpoints8
200324,Puccinia_coronata_f._sp._avenae,Puccinia coronata,,checkpoints7
200334,Torulaspora_maleeae,Torulaspora maleeae,,checkpoints7
200361,Aegilops_tauschii_subsp._strangulata,Aegilops tauschii,Aegilops tauschii subsp. strangulata,checkpoints8
2003741,Gastrodia_elata_f._glauca,Gastrodia elata,,checkpoints8
200383,Isostichopus_fuscus,Isostichopus fuscus,,checkpoints6
200407,Apis_mellifera_caucasica,Apis mellifera,Apis mellifera caucasica,checkpoints5
2004446,Quercus_parvula,Quercus parvula,,checkpoints8
2004850,Neoceratitis_asiatica,Neoceratitis asiatica,,checkpoints5
200489,Saussurea_involucrata,Saussurea involucrata,,checkpoints8
2004951,Cordyceps_sp._RAO-2017,Cordyceps sp. RAO-2017,,checkpoints7
2004952,Ophiocordyceps_camponoti-rufipedis,Ophiocordyceps camponoti-rufipedis,,checkpoints7
2004999,Lepidotrigona_ventralis_hoosana,Lepidotrigona ventralis,Lepidotrigona ventralis hoosana,checkpoints5
2005094,Pectocarya_recurvata,Pectocarya recurvata,,checkpoints8
200525,Solanum_etuberosum,Solanum etuberosum,,checkpoints8
200527,Aulactinia_verrucosa,Aulactinia verrucosa,,checkpoints6
2005485,Bathochordaeus_stygius,Bathochordaeus stygius,,checkpoints4
2005549,Desmognathus_valentinei,Desmognathus valentinei,,checkpoints4
2005598,Ikaeria_aurantiellina,Ikaeria aurantiellina,,checkpoints7
2006383,Escovopsis_sp._Ae724,Escovopsis sp. Ae724,,checkpoints7
2006384,Escovopsis_sp._TC,Escovopsis sp. TC,,checkpoints7
200642,Phalaenopsis_hybrid_cultivar,Phalaenopsis hybrid cultivar,,checkpoints8
2006714,Synergus_itoensis,Synergus itoensis,,checkpoints5
2006715,Synergus_gifuensis,Synergus gifuensis,,checkpoints5
200692,Anoectangium_aestivum,Anoectangium aestivum,,checkpoints8
200751,Syntrichia_caninervis,Syntrichia caninervis,,checkpoints8
200806,Ptychostomum_cyclophyllum,Ptychostomum cyclophyllum,,checkpoints8
2008363,Trichaptum_fuscoviolaceum,Trichaptum fuscoviolaceum,,checkpoints7
2008422,Clostera_restitura,Clostera restitura,,checkpoints5
2008544,Komagataella_mondaviorum,Komagataella mondaviorum,,checkpoints7
2008589,Fissidens_javanicus,Fissidens javanicus,,checkpoints8
200911,Crepidodera_aurata,Crepidodera aurata,,checkpoints5
200917,Acanthoscelides_obtectus,Acanthoscelides obtectus,,checkpoints5
2009235,Picochlorum_costavermella,Picochlorum costavermella,,checkpoints8
200965,Trigonella_corniculata,Trigonella corniculata,,checkpoints8
2010955,Psilocybe_keralensis,Psilocybe keralensis,,checkpoints7
2010991,Fusarium_kuroshium,Fusarium kuroshium,,checkpoints7
2010996,Calephelis_nemesis,Calephelis nemesis,,checkpoints5
2010997,Calephelis_virginiensis,Calephelis virginiensis,,checkpoints5
2011161,Plectus_sambesii,Plectus sambesii,,checkpoints6
2011672,Lecanorales_sp.,Lecanorales sp.,,checkpoints7
2011687,Sordariomycetidae_sp.,Sordariomycetidae sp.,,checkpoints7
2011732,Malassezia_sp.,Malassezia sp.,,checkpoints7
2011818,Ramalinaceae_sp.,Ramalinaceae sp.,,checkpoints7
2011826,Verruconis_sp.,Verruconis sp.,,checkpoints7
2011979,Brachybasidiaceae_sp.,Brachybasidiaceae sp.,,checkpoints7
2012036,Pichiaceae_sp.,Pichiaceae sp.,,checkpoints7
201213,Lepiota_brunneoincarnata,Lepiota brunneoincarnata,,checkpoints7
201217,Leucocoprinus_leucothites,Leucocoprinus leucothites,,checkpoints7
2012262,Sporidiobolaceae_sp.,Sporidiobolaceae sp.,,checkpoints7
2012379,Teloschistales_sp.,Teloschistales sp.,,checkpoints7
2012386,Chytridiomycetes_sp.,Chytridiomycetes sp.,,checkpoints7
2012453,Foliophoma_fallens,Foliophoma fallens,,checkpoints7
2012455,Hazslinszkyomyces_aptrootii,Hazslinszkyomyces aptrootii,,checkpoints7
2012678,Kryptopterus_vitreolus,Kryptopterus vitreolus,,checkpoints2
2012860,Fusarium_oxysporum_f._sp._nicotianae,Fusarium oxysporum,,checkpoints7
2013060,Lecanicillium_sp._LEC01,Lecanicillium sp. LEC01,,checkpoints7
201329,Illadopsis_cleaveri,Illadopsis cleaveri,,checkpoints3
201378,Thymallus_grubii,Thymallus grubii,,checkpoints2
2014018,Ecdyonurus_torrentis,Ecdyonurus torrentis,,checkpoints5
2014036,Nemoura_dubitans,Nemoura dubitans,,checkpoints5
201446,Pseudelaphe_flavirufa,Pseudelaphe flavirufa,,checkpoints4
2014815,Krasilnikovozyma_curviuscula,Krasilnikovozyma curviuscula,,checkpoints7
201502,Glossina_fuscipes_fuscipes,Glossina fuscipes,Glossina fuscipes fuscipes,checkpoints5
2015173,Ooceraea_biroi,Ooceraea biroi,,checkpoints5
2015377,Lithobius_crassipesoides,Lithobius crassipesoides,,checkpoints5
2015389,Pulveroboletus_ridleyi,Pulveroboletus ridleyi,,checkpoints7
201549,Oligotrichum_hercynicum,Oligotrichum hercynicum,,checkpoints8
201550,Pogonatum_aloides,Pogonatum aloides,,checkpoints8
201555,Pogonatum_microstomum,Pogonatum microstomum,,checkpoints8
201562,Polytrichum_piliferum,Polytrichum piliferum,,checkpoints8
201573,Foraminitermes_valens,Foraminitermes valens,,checkpoints5
2015914,Pleurotus_platypus,Pleurotus platypus,,checkpoints7
2015916,Sceptobius_lativentris,Sceptobius lativentris,,checkpoints5
2015917,Platyusa_sonomae,Platyusa sonomae,,checkpoints5
2016019,Septoriella_neoarundinis,Septoriella neoarundinis,,checkpoints7
2016213,Curvularia_pisi,Curvularia pisi,,checkpoints7
2016214,Curvularia_soli,Curvularia soli,,checkpoints7
2016321,Phyllosticta_paracitricarpa,Phyllosticta paracitricarpa,,checkpoints7
2016387,Ramaria_cf._rubripermanens,Ramaria cf. rubripermanens,,checkpoints7
2016757,Lepidocyrtinus_sp._AM51,Lepidocyrtinus sp. AM51,,checkpoints5
2016761,Seira_ritae,Seira ritae,,checkpoints5
2016768,Tyrannoseira_gladiata,Tyrannoseira gladiata,,checkpoints5
201702,Sebastes_glaucus,Sebastes glaucus,,checkpoints2
201703,Sebastes_hubbsi,Sebastes hubbsi,,checkpoints2
201704,Sebastes_matsubarae,Sebastes matsubarae,,checkpoints2
201705,Sebastes_oblongus,Sebastes oblongus,,checkpoints2
201706,Sebastes_pachycephalus,Sebastes pachycephalus,,checkpoints2
201707,Sebastes_serriceps,Sebastes serriceps,,checkpoints2
201708,Sebastes_steindachneri,Sebastes steindachneri,,checkpoints2
201709,Sebastes_taczanowskii,Sebastes taczanowskii,,checkpoints2
201710,Sebastes_vulpes,Sebastes vulpes,,checkpoints2
201712,Hozukius_emblemarius,Hozukius emblemarius,,checkpoints2
2017130,Galeruca_laticollis,Galeruca laticollis,,checkpoints5
2017508,Russula_aff._compacta,Russula aff. compacta,,checkpoints7
2017516,Lactifluus_echinatus,Lactifluus echinatus,,checkpoints7
201759,Anthonomus_rubi,Anthonomus rubi,,checkpoints5
2017640,Eristalinus_aeneus,Eristalinus aeneus,,checkpoints5
201766,Apoderus_coryli,Apoderus coryli,,checkpoints5
201775,Termitomyces_titanicus,Termitomyces titanicus,,checkpoints7
2018007,Vitis_riparia_x_Vitis_cinerea,Vitis riparia x Vitis cinerea,,checkpoints8
2018661,Diploscapter_pachys,Diploscapter pachys,,checkpoints6
2018698,Mycena_citricolor,Mycena citricolor,,checkpoints7
201897,Cryptorhynchus_lapathi,Cryptorhynchus lapathi,,checkpoints5
2019549,Ceratocystis_huliohia,Ceratocystis huliohia,,checkpoints7
2019550,Ceratocystis_lukuohia,Ceratocystis lukuohia,,checkpoints7
201961,Ascidiella_aspersa,Ascidiella aspersa,,checkpoints4
201963,Halocynthia_papillosa,Halocynthia papillosa,,checkpoints4
2019903,Closterium_sp._NIES-68,Closterium sp. NIES-68,,checkpoints8
201991,Strix_occidentalis,Strix occidentalis,,checkpoints3
202009,Larinus_planus,Larinus planus,,checkpoints5
202013,Lasiorhynchites_cavifrons,Lasiorhynchites cavifrons,,checkpoints5
2020292,Monoraphidium_sp._549,Monoraphidium sp. 549,,checkpoints8
2020318,Anthochaera_phrygia,Anthochaera phrygia,,checkpoints3
2020472,Clathrina_lutea,Clathrina lutea,,checkpoints6
2020480,Neonectria_sp._B-13,Neonectria sp. B-13,,checkpoints7
202058,Dolloidraco_longedorsalis,Dolloidraco longedorsalis,,checkpoints2
202083,Leptestheria_dahalacensis,Leptestheria dahalacensis,,checkpoints5
2020907,Moniliella_sp._'wahieum',Moniliella sp. 'wahieum',,checkpoints7
2020955,Sanchytrium_tribonematis,Sanchytrium tribonematis,,checkpoints7
2020962,Malassezia_vespertilionis,Malassezia vespertilionis,,checkpoints7
2021029,Didymella_segeticola,Didymella segeticola,,checkpoints7
2021037,Epicoccum_latusicollum,Epicoccum latusicollum,,checkpoints7
2021124,Botryosphaeria_kuwatsukai,Botryosphaeria kuwatsukai,,checkpoints7
202117,Philopedon_plagiatum,Philopedon plagiatum,,checkpoints5
2021215,Vitis_wuhanensis,Vitis wuhanensis,,checkpoints8
2021224,Mucor_atramentarius,Mucor atramentarius,,checkpoints7
202137,Polydrusus_cervinus,Polydrusus cervinus,,checkpoints5
202138,Polydrusus_pterygomalis,Polydrusus pterygomalis,,checkpoints5
2021390,Helwingia_omeiensis,Helwingia omeiensis,,checkpoints8
2021473,Metopia_argyrocephala,Metopia argyrocephala,,checkpoints5
2021494,Senotainia_conica,Senotainia conica,,checkpoints5
202195,Sitona_lineatus,Sitona lineatus,,checkpoints5
202257,Galemys_pyrenaicus,Galemys pyrenaicus,,checkpoints1
2022672,Rhynchospora_breviuscula,Rhynchospora breviuscula,,checkpoints8
2022752,Nigrospora_bambusae,Nigrospora bambusae,,checkpoints7
2022753,Nigrospora_camelliae-sinensis,Nigrospora camelliae-sinensis,,checkpoints7
2022754,Nigrospora_chinensis,Nigrospora chinensis,,checkpoints7
2022756,Nigrospora_guilinensis,Nigrospora guilinensis,,checkpoints7
2022757,Nigrospora_hainanensis,Nigrospora hainanensis,,checkpoints7
2022758,Nigrospora_lacticolonia,Nigrospora lacticolonia,,checkpoints7
2022759,Nigrospora_musae,Nigrospora musae,,checkpoints7
2022760,Nigrospora_osmanthi,Nigrospora osmanthi,,checkpoints7
2022761,Nigrospora_pyriformis,Nigrospora pyriformis,,checkpoints7
2022762,Nigrospora_vesicularis,Nigrospora vesicularis,,checkpoints7
2022765,Nigrospora_rubi,Nigrospora rubi,,checkpoints7
202280,Harpia_harpyja,Harpia harpyja,,checkpoints3
2022865,Pyrrhura_lucianii,Pyrrhura lucianii,,checkpoints3
2023049,Stegophilus_panzeri,Stegophilus panzeri,,checkpoints2
2023133,Xylaria_sp._MSU_SB201401,Xylaria sp. MSU_SB201401,,checkpoints7
2023355,Schistocerca_serialis_cubense,Schistocerca serialis,Schistocerca serialis cubense,checkpoints5
2023874,Trioza_anthrisci,Trioza anthrisci,,checkpoints5
202456,Aulacorthum_solani,Aulacorthum solani,,checkpoints5
202457,Plecturocebus_cupreus,Plecturocebus cupreus,,checkpoints1
2024865,Bombus_opulentus,Bombus opulentus,,checkpoints5
2024901,Zygosaccharomyces_favi,Zygosaccharomyces favi,,checkpoints7
2024903,Zalaria_obscura,Zalaria obscura,,checkpoints7
2025111,Tipula_lateralis,Tipula lateralis,,checkpoints5
2025112,Atherix_ibis,Atherix ibis,,checkpoints5
202532,Stegodyphus_tentoriicola,Stegodyphus tentoriicola,,checkpoints5
202533,Stegodyphus_dumicola,Stegodyphus dumicola,,checkpoints5
2025524,Graphilbum_cf._rectangulosporium,Graphilbum cf. rectangulosporium,,checkpoints7
2025560,Natrix_helvetica,Natrix helvetica,,checkpoints4
2025669,Asbolis_capucinus,Asbolis capucinus,,checkpoints5
2025994,Coniella_lustricola,Coniella lustricola,,checkpoints7
202600,Symphodus_tinca,Symphodus tinca,,checkpoints2
2026310,Closterotomus_trivialis,Closterotomus trivialis,,checkpoints5
2026453,Cerceris_sabulosa,Cerceris sabulosa,,checkpoints5
2026625,Platerodrilus_igneus,Platerodrilus igneus,,checkpoints5
2026836,Apatococcus_fuscideae,Apatococcus fuscideae,,checkpoints8
2026947,Chlamydomonas_schloesseri,Chlamydomonas schloesseri,,checkpoints8
202700,Amylocystis_lapponica,Amylocystis lapponica,,checkpoints7
2027526,Escovopsis_sp._Ae733,Escovopsis sp. Ae733,,checkpoints7
2027527,Escovopsis_sp._Ae720,Escovopsis sp. Ae720,,checkpoints7
2027528,Escovopsis_sp._AC,Escovopsis sp. AC,,checkpoints7
202778,Aethionema_saxatile,Aethionema saxatile,,checkpoints8
202798,Graphium_androcles,Graphium androcles,,checkpoints5
202808,Vespa_velutina,Vespa velutina,,checkpoints5
2028339,Spathaspora_sp._JA1,Spathaspora sp. JA1,,checkpoints7
2028340,Meyerozyma_sp._JA9,Meyerozyma sp. JA9,,checkpoints7
2028601,Brachynemurus_nebulosus,Brachynemurus nebulosus,,checkpoints5
202914,Trichoderma_erinaceum,Trichoderma erinaceum,,checkpoints7
202918,Trichoderma_velutinum,Trichoderma velutinum,,checkpoints7
202946,Apteryx_mantelli_mantelli,Apteryx mantelli,Apteryx mantelli mantelli,checkpoints3
2029591,Laetmonice_hystrix,Laetmonice hystrix,,checkpoints6
2029751,Ceratocystis_uchidae,Ceratocystis uchidae,,checkpoints7
2029752,Chrysoporthe_puriensis,Chrysoporthe puriensis,,checkpoints7
202998,Rhodiola_chrysanthemifolia,Rhodiola chrysanthemifolia,,checkpoints8
203008,Rhodiola_kirilowii,Rhodiola kirilowii,,checkpoints8
203034,Umbilicus_botryoides,Umbilicus botryoides,,checkpoints8
203035,Umbilicus_horizontalis,Umbilicus horizontalis,,checkpoints8
2030778,Ophiocordyceps_camponoti-floridani,Ophiocordyceps camponoti-floridani,,checkpoints7
203079,Taphrina_betulina,Taphrina betulina,,checkpoints7
203082,Taphrina_confusa,Taphrina confusa,,checkpoints7
2031085,Ustilago_loliicola,Ustilago loliicola,,checkpoints7
203109,Penicillium_manginii,Penicillium manginii,,checkpoints7
203155,Fustiaria_rubescens,Fustiaria rubescens,,checkpoints6
203222,Bartramia_ithyphylla,Bartramia ithyphylla,,checkpoints8
203270,Berberis_aquifolium,Berberis aquifolium,,checkpoints8
2032702,Apostichopus_californicus,Apostichopus californicus,,checkpoints6
2032713,Anablepsoides_cearensis,Anablepsoides cearensis,,checkpoints2
2032994,Anolis_apletophallus,Anolis apletophallus,,checkpoints4
2033273,Empusa_pennicornis,Empusa pennicornis,,checkpoints5
